destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id,fold
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000066_pre_disaster.png,portugal-wildfire_00000066_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000066_pre_disaster.png,0,0,0,0,66,2
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000066_pre_disaster.png,hurricane-matthew_00000066_pre_disaster,0,0,train\masks\hurricane-matthew_00000066_pre_disaster.png,0,0,145,83203,66,3
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000066_pre_disaster.png,woolsey-fire_00000066_pre_disaster,0,0,tier3\masks\woolsey-fire_00000066_pre_disaster.png,0,0,8,4172,66,2
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000066_pre_disaster.png,lower-puna-volcano_00000066_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000066_pre_disaster.png,0,0,38,35835,66,2
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000066_pre_disaster.png,nepal-flooding_00000066_pre_disaster,0,0,tier3\masks\nepal-flooding_00000066_pre_disaster.png,0,0,0,0,66,4
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000066_pre_disaster.png,hurricane-florence_00000066_pre_disaster,0,0,train\masks\hurricane-florence_00000066_pre_disaster.png,0,0,19,15155,66,4
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000066_pre_disaster.png,sunda-tsunami_00000066_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000066_pre_disaster.png,0,0,0,0,66,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000066_pre_disaster.png,pinery-bushfire_00000066_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000066_pre_disaster.png,0,0,0,0,66,1
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000066_pre_disaster.png,hurricane-michael_00000066_pre_disaster,0,0,train\masks\hurricane-michael_00000066_pre_disaster.png,0,0,4,41968,66,4
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000066_pre_disaster.png,joplin-tornado_00000066_pre_disaster,0,0,tier3\masks\joplin-tornado_00000066_pre_disaster.png,0,0,16,78295,66,4
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000067_pre_disaster.png,joplin-tornado_00000067_pre_disaster,0,0,tier3\masks\joplin-tornado_00000067_pre_disaster.png,0,0,5,79169,67,4
0,0,santa-rosa-wildfire,pre,train,train\images\santa-rosa-wildfire_00000067_pre_disaster.png,santa-rosa-wildfire_00000067_pre_disaster,0,0,train\masks\santa-rosa-wildfire_00000067_pre_disaster.png,0,0,9,10379,67,3
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000067_pre_disaster.png,sunda-tsunami_00000067_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000067_pre_disaster.png,0,0,0,0,67,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000067_pre_disaster.png,pinery-bushfire_00000067_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000067_pre_disaster.png,0,0,0,0,67,3
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000067_pre_disaster.png,hurricane-matthew_00000067_pre_disaster,0,0,train\masks\hurricane-matthew_00000067_pre_disaster.png,0,0,54,28547,67,3
0,0,mexico-earthquake,pre,train,train\images\mexico-earthquake_00000067_pre_disaster.png,mexico-earthquake_00000067_pre_disaster,0,0,train\masks\mexico-earthquake_00000067_pre_disaster.png,0,0,147,420482,67,0
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000067_pre_disaster.png,woolsey-fire_00000067_pre_disaster,0,0,tier3\masks\woolsey-fire_00000067_pre_disaster.png,0,0,4,841,67,2
0,0,midwest-flooding,pre,train,train\images\midwest-flooding_00000067_pre_disaster.png,midwest-flooding_00000067_pre_disaster,0,0,train\masks\midwest-flooding_00000067_pre_disaster.png,0,0,84,249839,67,2
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000067_pre_disaster.png,moore-tornado_00000067_pre_disaster,0,0,tier3\masks\moore-tornado_00000067_pre_disaster.png,0,0,134,135862,67,1
0,0,palu-tsunami,pre,train,train\images\palu-tsunami_00000067_pre_disaster.png,palu-tsunami_00000067_pre_disaster,0,0,train\masks\palu-tsunami_00000067_pre_disaster.png,0,0,165,336407,67,3
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000067_pre_disaster.png,hurricane-florence_00000067_pre_disaster,0,0,train\masks\hurricane-florence_00000067_pre_disaster.png,0,0,21,17358,67,2
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000067_pre_disaster.png,hurricane-michael_00000067_pre_disaster,0,0,train\masks\hurricane-michael_00000067_pre_disaster.png,0,0,79,108324,67,0
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000067_pre_disaster.png,lower-puna-volcano_00000067_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000067_pre_disaster.png,0,0,14,7941,67,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000067_pre_disaster.png,portugal-wildfire_00000067_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000067_pre_disaster.png,0,0,0,0,67,3
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000067_pre_disaster.png,nepal-flooding_00000067_pre_disaster,0,0,tier3\masks\nepal-flooding_00000067_pre_disaster.png,0,0,13,16358,67,3
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000067_pre_disaster.png,tuscaloosa-tornado_00000067_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000067_pre_disaster.png,0,0,26,21030,67,2
0,0,palu-tsunami,pre,train,train\images\palu-tsunami_00000068_pre_disaster.png,palu-tsunami_00000068_pre_disaster,0,0,train\masks\palu-tsunami_00000068_pre_disaster.png,0,0,225,356628,68,4
0,0,midwest-flooding,pre,train,train\images\midwest-flooding_00000068_pre_disaster.png,midwest-flooding_00000068_pre_disaster,0,0,train\masks\midwest-flooding_00000068_pre_disaster.png,0,0,294,215275,68,1
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000068_pre_disaster.png,woolsey-fire_00000068_pre_disaster,0,0,tier3\masks\woolsey-fire_00000068_pre_disaster.png,0,0,15,27654,68,2
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000068_pre_disaster.png,joplin-tornado_00000068_pre_disaster,0,0,tier3\masks\joplin-tornado_00000068_pre_disaster.png,0,0,33,26264,68,3
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000068_pre_disaster.png,sunda-tsunami_00000068_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000068_pre_disaster.png,0,0,5,8800,68,4
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000068_pre_disaster.png,lower-puna-volcano_00000068_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000068_pre_disaster.png,0,0,29,26095,68,0
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000068_pre_disaster.png,tuscaloosa-tornado_00000068_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000068_pre_disaster.png,0,0,164,156603,68,0
0,0,mexico-earthquake,pre,train,train\images\mexico-earthquake_00000068_pre_disaster.png,mexico-earthquake_00000068_pre_disaster,0,0,train\masks\mexico-earthquake_00000068_pre_disaster.png,0,0,73,314796,68,3
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000068_pre_disaster.png,hurricane-michael_00000068_pre_disaster,0,0,train\masks\hurricane-michael_00000068_pre_disaster.png,0,0,44,123356,68,4
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000068_pre_disaster.png,nepal-flooding_00000068_pre_disaster,0,0,tier3\masks\nepal-flooding_00000068_pre_disaster.png,0,0,7,1948,68,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000068_pre_disaster.png,pinery-bushfire_00000068_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000068_pre_disaster.png,0,0,6,14790,68,1
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000068_pre_disaster.png,moore-tornado_00000068_pre_disaster,0,0,tier3\masks\moore-tornado_00000068_pre_disaster.png,0,0,94,123160,68,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000068_pre_disaster.png,portugal-wildfire_00000068_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000068_pre_disaster.png,0,0,87,141945,68,0
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000069_pre_disaster.png,lower-puna-volcano_00000069_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000069_pre_disaster.png,0,0,0,0,69,2
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000069_pre_disaster.png,hurricane-matthew_00000069_pre_disaster,0,0,train\masks\hurricane-matthew_00000069_pre_disaster.png,0,0,6,3591,69,4
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000069_pre_disaster.png,woolsey-fire_00000069_pre_disaster,0,0,tier3\masks\woolsey-fire_00000069_pre_disaster.png,0,0,0,0,69,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000069_pre_disaster.png,pinery-bushfire_00000069_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000069_pre_disaster.png,0,0,0,0,69,1
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000069_pre_disaster.png,moore-tornado_00000069_pre_disaster,0,0,tier3\masks\moore-tornado_00000069_pre_disaster.png,0,0,0,0,69,4
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000069_pre_disaster.png,joplin-tornado_00000069_pre_disaster,0,0,tier3\masks\joplin-tornado_00000069_pre_disaster.png,0,0,17,36827,69,1
0,0,palu-tsunami,pre,train,train\images\palu-tsunami_00000069_pre_disaster.png,palu-tsunami_00000069_pre_disaster,0,0,train\masks\palu-tsunami_00000069_pre_disaster.png,0,0,183,289683,69,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000069_pre_disaster.png,portugal-wildfire_00000069_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000069_pre_disaster.png,0,0,59,60571,69,1
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000069_pre_disaster.png,sunda-tsunami_00000069_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000069_pre_disaster.png,0,0,20,14576,69,0
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000069_pre_disaster.png,hurricane-florence_00000069_pre_disaster,0,0,train\masks\hurricane-florence_00000069_pre_disaster.png,0,0,9,7673,69,4
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000069_pre_disaster.png,tuscaloosa-tornado_00000069_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000069_pre_disaster.png,0,0,43,48544,69,1
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000069_pre_disaster.png,nepal-flooding_00000069_pre_disaster,0,0,tier3\masks\nepal-flooding_00000069_pre_disaster.png,0,0,102,171099,69,0
0,0,hurricane-harvey,pre,train,train\images\hurricane-harvey_00000069_pre_disaster.png,hurricane-harvey_00000069_pre_disaster,0,0,train\masks\hurricane-harvey_00000069_pre_disaster.png,0,0,14,10491,69,1
0,0,santa-rosa-wildfire,pre,train,train\images\santa-rosa-wildfire_00000069_pre_disaster.png,santa-rosa-wildfire_00000069_pre_disaster,0,0,train\masks\santa-rosa-wildfire_00000069_pre_disaster.png,0,0,2,2291,69,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000070_pre_disaster.png,portugal-wildfire_00000070_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000070_pre_disaster.png,0,0,0,0,70,2
0,0,mexico-earthquake,pre,train,train\images\mexico-earthquake_00000070_pre_disaster.png,mexico-earthquake_00000070_pre_disaster,0,0,train\masks\mexico-earthquake_00000070_pre_disaster.png,0,0,46,378963,70,3
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000070_pre_disaster.png,tuscaloosa-tornado_00000070_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000070_pre_disaster.png,0,0,1,45,70,2
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000070_pre_disaster.png,sunda-tsunami_00000070_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000070_pre_disaster.png,0,0,1,409,70,2
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000070_pre_disaster.png,moore-tornado_00000070_pre_disaster,0,0,tier3\masks\moore-tornado_00000070_pre_disaster.png,0,0,22,21845,70,0
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000070_pre_disaster.png,lower-puna-volcano_00000070_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000070_pre_disaster.png,0,0,0,0,70,0
0,0,santa-rosa-wildfire,pre,train,train\images\santa-rosa-wildfire_00000070_pre_disaster.png,santa-rosa-wildfire_00000070_pre_disaster,0,0,train\masks\santa-rosa-wildfire_00000070_pre_disaster.png,0,0,32,41433,70,4
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000070_pre_disaster.png,hurricane-matthew_00000070_pre_disaster,0,0,train\masks\hurricane-matthew_00000070_pre_disaster.png,0,0,3,729,70,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000070_pre_disaster.png,socal-fire_00000070_pre_disaster,0,0,train\masks\socal-fire_00000070_pre_disaster.png,0,0,0,0,70,1
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000070_pre_disaster.png,hurricane-florence_00000070_pre_disaster,0,0,train\masks\hurricane-florence_00000070_pre_disaster.png,0,0,15,13914,70,1
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000070_pre_disaster.png,nepal-flooding_00000070_pre_disaster,0,0,tier3\masks\nepal-flooding_00000070_pre_disaster.png,0,0,1,650,70,0
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000070_pre_disaster.png,woolsey-fire_00000070_pre_disaster,0,0,tier3\masks\woolsey-fire_00000070_pre_disaster.png,0,0,13,7309,70,0
0,0,midwest-flooding,pre,train,train\images\midwest-flooding_00000070_pre_disaster.png,midwest-flooding_00000070_pre_disaster,0,0,train\masks\midwest-flooding_00000070_pre_disaster.png,0,0,55,88553,70,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000070_pre_disaster.png,pinery-bushfire_00000070_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000070_pre_disaster.png,0,0,0,0,70,1
0,0,hurricane-harvey,pre,train,train\images\hurricane-harvey_00000070_pre_disaster.png,hurricane-harvey_00000070_pre_disaster,0,0,train\masks\hurricane-harvey_00000070_pre_disaster.png,0,0,1,565,70,0
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000070_pre_disaster.png,joplin-tornado_00000070_pre_disaster,0,0,tier3\masks\joplin-tornado_00000070_pre_disaster.png,0,0,3,36756,70,3
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000071_pre_disaster.png,tuscaloosa-tornado_00000071_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000071_pre_disaster.png,0,0,97,67830,71,2
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000071_pre_disaster.png,woolsey-fire_00000071_pre_disaster,0,0,tier3\masks\woolsey-fire_00000071_pre_disaster.png,0,0,21,7085,71,1
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000071_pre_disaster.png,moore-tornado_00000071_pre_disaster,0,0,tier3\masks\moore-tornado_00000071_pre_disaster.png,0,0,35,23276,71,3
0,0,hurricane-harvey,pre,train,train\images\hurricane-harvey_00000071_pre_disaster.png,hurricane-harvey_00000071_pre_disaster,0,0,train\masks\hurricane-harvey_00000071_pre_disaster.png,0,0,15,11795,71,2
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000071_pre_disaster.png,sunda-tsunami_00000071_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000071_pre_disaster.png,0,0,0,0,71,1
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000071_pre_disaster.png,joplin-tornado_00000071_pre_disaster,0,0,tier3\masks\joplin-tornado_00000071_pre_disaster.png,0,0,43,104777,71,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000071_pre_disaster.png,pinery-bushfire_00000071_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000071_pre_disaster.png,0,0,1,353,71,1
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000071_pre_disaster.png,hurricane-matthew_00000071_pre_disaster,0,0,train\masks\hurricane-matthew_00000071_pre_disaster.png,0,0,125,34025,71,3
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000071_pre_disaster.png,lower-puna-volcano_00000071_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000071_pre_disaster.png,0,0,10,4321,71,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000071_pre_disaster.png,portugal-wildfire_00000071_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000071_pre_disaster.png,0,0,22,12090,71,1
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000071_pre_disaster.png,nepal-flooding_00000071_pre_disaster,0,0,tier3\masks\nepal-flooding_00000071_pre_disaster.png,0,0,0,0,71,4
0,0,palu-tsunami,pre,train,train\images\palu-tsunami_00000071_pre_disaster.png,palu-tsunami_00000071_pre_disaster,0,0,train\masks\palu-tsunami_00000071_pre_disaster.png,0,0,47,67503,71,4
0,0,santa-rosa-wildfire,pre,train,train\images\santa-rosa-wildfire_00000072_pre_disaster.png,santa-rosa-wildfire_00000072_pre_disaster,0,0,train\masks\santa-rosa-wildfire_00000072_pre_disaster.png,0,0,7,5835,72,3
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000072_pre_disaster.png,lower-puna-volcano_00000072_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000072_pre_disaster.png,0,0,24,16940,72,2
0,0,palu-tsunami,pre,train,train\images\palu-tsunami_00000072_pre_disaster.png,palu-tsunami_00000072_pre_disaster,0,0,train\masks\palu-tsunami_00000072_pre_disaster.png,0,0,128,376795,72,0
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000072_pre_disaster.png,joplin-tornado_00000072_pre_disaster,0,0,tier3\masks\joplin-tornado_00000072_pre_disaster.png,0,0,13,30827,72,1
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000072_pre_disaster.png,nepal-flooding_00000072_pre_disaster,0,0,tier3\masks\nepal-flooding_00000072_pre_disaster.png,0,0,20,3689,72,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000072_pre_disaster.png,socal-fire_00000072_pre_disaster,0,0,train\masks\socal-fire_00000072_pre_disaster.png,0,0,35,63169,72,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000072_pre_disaster.png,pinery-bushfire_00000072_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000072_pre_disaster.png,0,0,0,0,72,2
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000072_pre_disaster.png,hurricane-michael_00000072_pre_disaster,0,0,train\masks\hurricane-michael_00000072_pre_disaster.png,0,0,89,82262,72,1
0,0,mexico-earthquake,pre,train,train\images\mexico-earthquake_00000072_pre_disaster.png,mexico-earthquake_00000072_pre_disaster,0,0,train\masks\mexico-earthquake_00000072_pre_disaster.png,0,0,24,65303,72,4
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000072_pre_disaster.png,hurricane-matthew_00000072_pre_disaster,0,0,train\masks\hurricane-matthew_00000072_pre_disaster.png,0,0,52,36077,72,2
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000072_pre_disaster.png,woolsey-fire_00000072_pre_disaster,0,0,tier3\masks\woolsey-fire_00000072_pre_disaster.png,0,0,0,0,72,0
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000072_pre_disaster.png,tuscaloosa-tornado_00000072_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000072_pre_disaster.png,0,0,60,67520,72,2
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000072_pre_disaster.png,moore-tornado_00000072_pre_disaster,0,0,tier3\masks\moore-tornado_00000072_pre_disaster.png,0,0,42,38161,72,3
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000072_pre_disaster.png,sunda-tsunami_00000072_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000072_pre_disaster.png,0,0,0,0,72,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000072_pre_disaster.png,portugal-wildfire_00000072_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000072_pre_disaster.png,0,0,0,0,72,2
0,0,hurricane-harvey,pre,train,train\images\hurricane-harvey_00000072_pre_disaster.png,hurricane-harvey_00000072_pre_disaster,0,0,train\masks\hurricane-harvey_00000072_pre_disaster.png,0,0,9,2414,72,4
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000072_pre_disaster.png,hurricane-florence_00000072_pre_disaster,0,0,train\masks\hurricane-florence_00000072_pre_disaster.png,0,0,5,4860,72,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000073_pre_disaster.png,portugal-wildfire_00000073_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000073_pre_disaster.png,0,0,0,0,73,4
0,0,hurricane-harvey,pre,train,train\images\hurricane-harvey_00000073_pre_disaster.png,hurricane-harvey_00000073_pre_disaster,0,0,train\masks\hurricane-harvey_00000073_pre_disaster.png,0,0,9,14219,73,4
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000073_pre_disaster.png,tuscaloosa-tornado_00000073_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000073_pre_disaster.png,0,0,77,85569,73,1
