destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id
0,0,socal-fire,pre,train,train\images\socal-fire_00001402_pre_disaster.png,socal-fire_00001402_pre_disaster,0,0,train\masks\socal-fire_00001402_pre_disaster.png,0,0,0,0,00001402
102,93892,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000000_post_disaster.png,joplin-tornado_00000000_post_disaster,43,55546,tier3\masks\joplin-tornado_00000000_post_disaster.png,27,39783,13,8269,00000000
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000000_pre_disaster.png,joplin-tornado_00000000_pre_disaster,0,0,tier3\masks\joplin-tornado_00000000_pre_disaster.png,0,0,185,198073,00000000
69,61041,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000001_post_disaster.png,joplin-tornado_00000001_post_disaster,72,81449,tier3\masks\joplin-tornado_00000001_post_disaster.png,27,33212,28,18831,00000001
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000001_pre_disaster.png,joplin-tornado_00000001_pre_disaster,0,0,tier3\masks\joplin-tornado_00000001_pre_disaster.png,0,0,196,195054,00000001
14,9804,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000002_post_disaster.png,joplin-tornado_00000002_post_disaster,39,41166,tier3\masks\joplin-tornado_00000002_post_disaster.png,6,7082,43,34934,00000002
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000002_pre_disaster.png,joplin-tornado_00000002_pre_disaster,0,0,tier3\masks\joplin-tornado_00000002_pre_disaster.png,0,0,102,93213,00000002
5,424,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000003_post_disaster.png,joplin-tornado_00000003_post_disaster,65,69972,tier3\masks\joplin-tornado_00000003_post_disaster.png,10,9605,78,63798,00000003
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000003_pre_disaster.png,joplin-tornado_00000003_pre_disaster,0,0,tier3\masks\joplin-tornado_00000003_pre_disaster.png,0,0,157,144028,00000003
12,1386,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000004_post_disaster.png,joplin-tornado_00000004_post_disaster,80,88057,tier3\masks\joplin-tornado_00000004_post_disaster.png,4,4795,137,107385,00000004
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000004_pre_disaster.png,joplin-tornado_00000004_pre_disaster,0,0,tier3\masks\joplin-tornado_00000004_pre_disaster.png,0,0,232,202093,00000004
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000005_post_disaster.png,joplin-tornado_00000005_post_disaster,12,12074,tier3\masks\joplin-tornado_00000005_post_disaster.png,2,2316,25,18392,00000005
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000005_pre_disaster.png,joplin-tornado_00000005_pre_disaster,0,0,tier3\masks\joplin-tornado_00000005_pre_disaster.png,0,0,39,32841,00000005
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000006_post_disaster.png,joplin-tornado_00000006_post_disaster,1,784,tier3\masks\joplin-tornado_00000006_post_disaster.png,0,0,35,38865,00000006
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000006_pre_disaster.png,joplin-tornado_00000006_pre_disaster,0,0,tier3\masks\joplin-tornado_00000006_pre_disaster.png,0,0,36,39725,00000006
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000007_post_disaster.png,joplin-tornado_00000007_post_disaster,4,3709,tier3\masks\joplin-tornado_00000007_post_disaster.png,0,0,316,242579,00000007
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000007_pre_disaster.png,joplin-tornado_00000007_pre_disaster,0,0,tier3\masks\joplin-tornado_00000007_pre_disaster.png,0,0,318,246747,00000007
20,11437,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000008_post_disaster.png,joplin-tornado_00000008_post_disaster,9,7614,tier3\masks\joplin-tornado_00000008_post_disaster.png,6,10633,7,6822,00000008
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000008_pre_disaster.png,joplin-tornado_00000008_pre_disaster,0,0,tier3\masks\joplin-tornado_00000008_pre_disaster.png,0,0,42,36519,00000008
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000009_post_disaster.png,joplin-tornado_00000009_post_disaster,0,0,tier3\masks\joplin-tornado_00000009_post_disaster.png,0,0,21,92472,00000009
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000009_pre_disaster.png,joplin-tornado_00000009_pre_disaster,0,0,tier3\masks\joplin-tornado_00000009_pre_disaster.png,0,0,21,92790,00000009
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000010_post_disaster.png,joplin-tornado_00000010_post_disaster,0,0,tier3\masks\joplin-tornado_00000010_post_disaster.png,0,0,41,149457,00000010
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000010_pre_disaster.png,joplin-tornado_00000010_pre_disaster,0,0,tier3\masks\joplin-tornado_00000010_pre_disaster.png,0,0,41,149771,00000010
28,35814,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000011_post_disaster.png,joplin-tornado_00000011_post_disaster,18,23747,tier3\masks\joplin-tornado_00000011_post_disaster.png,30,50844,10,8102,00000011
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000011_pre_disaster.png,joplin-tornado_00000011_pre_disaster,0,0,tier3\masks\joplin-tornado_00000011_pre_disaster.png,0,0,86,118773,00000011
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000012_post_disaster.png,joplin-tornado_00000012_post_disaster,1,11036,tier3\masks\joplin-tornado_00000012_post_disaster.png,0,0,37,281053,00000012
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000012_pre_disaster.png,joplin-tornado_00000012_pre_disaster,0,0,tier3\masks\joplin-tornado_00000012_pre_disaster.png,0,0,38,292892,00000012
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000013_post_disaster.png,joplin-tornado_00000013_post_disaster,0,0,tier3\masks\joplin-tornado_00000013_post_disaster.png,0,0,4,13430,00000013
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000013_pre_disaster.png,joplin-tornado_00000013_pre_disaster,0,0,tier3\masks\joplin-tornado_00000013_pre_disaster.png,0,0,4,14054,00000013
42,46349,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000014_post_disaster.png,joplin-tornado_00000014_post_disaster,15,19423,tier3\masks\joplin-tornado_00000014_post_disaster.png,14,18925,9,6875,00000014
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000014_pre_disaster.png,joplin-tornado_00000014_pre_disaster,0,0,tier3\masks\joplin-tornado_00000014_pre_disaster.png,0,0,80,91640,00000014
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000015_post_disaster.png,joplin-tornado_00000015_post_disaster,1,76369,tier3\masks\joplin-tornado_00000015_post_disaster.png,0,0,10,88955,00000015
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000015_pre_disaster.png,joplin-tornado_00000015_pre_disaster,0,0,tier3\masks\joplin-tornado_00000015_pre_disaster.png,0,0,11,165918,00000015
81,80374,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000016_post_disaster.png,joplin-tornado_00000016_post_disaster,26,26603,tier3\masks\joplin-tornado_00000016_post_disaster.png,20,24876,10,7296,00000016
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000016_pre_disaster.png,joplin-tornado_00000016_pre_disaster,0,0,tier3\masks\joplin-tornado_00000016_pre_disaster.png,0,0,137,139296,00000016
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000017_post_disaster.png,joplin-tornado_00000017_post_disaster,0,0,tier3\masks\joplin-tornado_00000017_post_disaster.png,0,0,24,177240,00000017
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000017_pre_disaster.png,joplin-tornado_00000017_pre_disaster,0,0,tier3\masks\joplin-tornado_00000017_pre_disaster.png,0,0,24,177581,00000017
17,37760,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000018_post_disaster.png,joplin-tornado_00000018_post_disaster,7,15638,tier3\masks\joplin-tornado_00000018_post_disaster.png,2,2708,0,0,00000018
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000018_pre_disaster.png,joplin-tornado_00000018_pre_disaster,0,0,tier3\masks\joplin-tornado_00000018_pre_disaster.png,0,0,26,56370,00000018
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000019_post_disaster.png,joplin-tornado_00000019_post_disaster,1,559,tier3\masks\joplin-tornado_00000019_post_disaster.png,0,0,26,24165,00000019
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000019_pre_disaster.png,joplin-tornado_00000019_pre_disaster,0,0,tier3\masks\joplin-tornado_00000019_pre_disaster.png,0,0,27,24724,00000019
5,25371,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000020_post_disaster.png,joplin-tornado_00000020_post_disaster,16,74261,tier3\masks\joplin-tornado_00000020_post_disaster.png,11,88779,5,6361,00000020
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000020_pre_disaster.png,joplin-tornado_00000020_pre_disaster,0,0,tier3\masks\joplin-tornado_00000020_pre_disaster.png,0,0,36,194956,00000020
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000021_post_disaster.png,joplin-tornado_00000021_post_disaster,0,0,tier3\masks\joplin-tornado_00000021_post_disaster.png,0,0,6,21879,00000021
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000021_pre_disaster.png,joplin-tornado_00000021_pre_disaster,0,0,tier3\masks\joplin-tornado_00000021_pre_disaster.png,0,0,6,22212,00000021
4,7769,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000022_post_disaster.png,joplin-tornado_00000022_post_disaster,0,0,tier3\masks\joplin-tornado_00000022_post_disaster.png,2,14136,1,12181,00000022
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000022_pre_disaster.png,joplin-tornado_00000022_pre_disaster,0,0,tier3\masks\joplin-tornado_00000022_pre_disaster.png,0,0,6,34086,00000022
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000023_post_disaster.png,joplin-tornado_00000023_post_disaster,0,0,tier3\masks\joplin-tornado_00000023_post_disaster.png,0,0,46,83483,00000023
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000023_pre_disaster.png,joplin-tornado_00000023_pre_disaster,0,0,tier3\masks\joplin-tornado_00000023_pre_disaster.png,0,0,46,83611,00000023
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000024_post_disaster.png,joplin-tornado_00000024_post_disaster,0,0,tier3\masks\joplin-tornado_00000024_post_disaster.png,1,12647,1,16848,00000024
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000024_pre_disaster.png,joplin-tornado_00000024_pre_disaster,0,0,tier3\masks\joplin-tornado_00000024_pre_disaster.png,0,0,1,29495,00000024
51,41020,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000025_post_disaster.png,joplin-tornado_00000025_post_disaster,25,45169,tier3\masks\joplin-tornado_00000025_post_disaster.png,14,16050,11,8574,00000025
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000025_pre_disaster.png,joplin-tornado_00000025_pre_disaster,0,0,tier3\masks\joplin-tornado_00000025_pre_disaster.png,0,0,101,110933,00000025
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000026_post_disaster.png,joplin-tornado_00000026_post_disaster,0,0,tier3\masks\joplin-tornado_00000026_post_disaster.png,0,0,0,0,00000026
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000026_pre_disaster.png,joplin-tornado_00000026_pre_disaster,0,0,tier3\masks\joplin-tornado_00000026_pre_disaster.png,0,0,0,0,00000026
22,13064,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000027_post_disaster.png,joplin-tornado_00000027_post_disaster,73,58835,tier3\masks\joplin-tornado_00000027_post_disaster.png,19,18809,90,55042,00000027
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000027_pre_disaster.png,joplin-tornado_00000027_pre_disaster,0,0,tier3\masks\joplin-tornado_00000027_pre_disaster.png,0,0,204,146112,00000027
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000028_post_disaster.png,joplin-tornado_00000028_post_disaster,0,0,tier3\masks\joplin-tornado_00000028_post_disaster.png,0,0,357,223831,00000028
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000028_pre_disaster.png,joplin-tornado_00000028_pre_disaster,0,0,tier3\masks\joplin-tornado_00000028_pre_disaster.png,0,0,357,224007,00000028
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000029_post_disaster.png,joplin-tornado_00000029_post_disaster,0,0,tier3\masks\joplin-tornado_00000029_post_disaster.png,0,0,26,45342,00000029
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000029_pre_disaster.png,joplin-tornado_00000029_pre_disaster,0,0,tier3\masks\joplin-tornado_00000029_pre_disaster.png,0,0,26,45342,00000029
8,7570,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000030_post_disaster.png,joplin-tornado_00000030_post_disaster,1,1152,tier3\masks\joplin-tornado_00000030_post_disaster.png,6,9926,12,9511,00000030
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000030_pre_disaster.png,joplin-tornado_00000030_pre_disaster,0,0,tier3\masks\joplin-tornado_00000030_pre_disaster.png,0,0,26,28232,00000030
33,17348,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000031_post_disaster.png,joplin-tornado_00000031_post_disaster,74,63986,tier3\masks\joplin-tornado_00000031_post_disaster.png,13,9984,134,100287,00000031
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000031_pre_disaster.png,joplin-tornado_00000031_pre_disaster,0,0,tier3\masks\joplin-tornado_00000031_pre_disaster.png,0,0,250,191596,00000031
3,2026,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000032_post_disaster.png,joplin-tornado_00000032_post_disaster,3,4105,tier3\masks\joplin-tornado_00000032_post_disaster.png,3,16435,3,1023,00000032
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000032_pre_disaster.png,joplin-tornado_00000032_pre_disaster,0,0,tier3\masks\joplin-tornado_00000032_pre_disaster.png,0,0,11,23589,00000032
9,749,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000033_post_disaster.png,joplin-tornado_00000033_post_disaster,99,115299,tier3\masks\joplin-tornado_00000033_post_disaster.png,2,1680,125,115401,00000033
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000033_pre_disaster.png,joplin-tornado_00000033_pre_disaster,0,0,tier3\masks\joplin-tornado_00000033_pre_disaster.png,0,0,234,233531,00000033
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000034_post_disaster.png,joplin-tornado_00000034_post_disaster,0,0,tier3\masks\joplin-tornado_00000034_post_disaster.png,0,0,3,7440,00000034
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000034_pre_disaster.png,joplin-tornado_00000034_pre_disaster,0,0,tier3\masks\joplin-tornado_00000034_pre_disaster.png,0,0,3,7440,00000034
8,637,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000035_post_disaster.png,joplin-tornado_00000035_post_disaster,42,62669,tier3\masks\joplin-tornado_00000035_post_disaster.png,1,1057,112,135349,00000035
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000035_pre_disaster.png,joplin-tornado_00000035_pre_disaster,0,0,tier3\masks\joplin-tornado_00000035_pre_disaster.png,0,0,163,199870,00000035
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000036_post_disaster.png,joplin-tornado_00000036_post_disaster,6,10197,tier3\masks\joplin-tornado_00000036_post_disaster.png,0,0,254,218235,00000036
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000036_pre_disaster.png,joplin-tornado_00000036_pre_disaster,0,0,tier3\masks\joplin-tornado_00000036_pre_disaster.png,0,0,260,228800,00000036
3,1073,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000037_post_disaster.png,joplin-tornado_00000037_post_disaster,28,29967,tier3\masks\joplin-tornado_00000037_post_disaster.png,3,3391,104,68558,00000037
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000037_pre_disaster.png,joplin-tornado_00000037_pre_disaster,0,0,tier3\masks\joplin-tornado_00000037_pre_disaster.png,0,0,137,103323,00000037
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000038_post_disaster.png,joplin-tornado_00000038_post_disaster,10,14902,tier3\masks\joplin-tornado_00000038_post_disaster.png,0,0,161,156266,00000038
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000038_pre_disaster.png,joplin-tornado_00000038_pre_disaster,0,0,tier3\masks\joplin-tornado_00000038_pre_disaster.png,0,0,170,171440,00000038
2,1341,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000039_post_disaster.png,joplin-tornado_00000039_post_disaster,34,36126,tier3\masks\joplin-tornado_00000039_post_disaster.png,2,914,230,208143,00000039
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000039_pre_disaster.png,joplin-tornado_00000039_pre_disaster,0,0,tier3\masks\joplin-tornado_00000039_pre_disaster.png,0,0,266,247021,00000039
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000040_post_disaster.png,joplin-tornado_00000040_post_disaster,17,21130,tier3\masks\joplin-tornado_00000040_post_disaster.png,0,0,176,191584,00000040
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000040_pre_disaster.png,joplin-tornado_00000040_pre_disaster,0,0,tier3\masks\joplin-tornado_00000040_pre_disaster.png,0,0,193,213032,00000040
5,4404,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000041_post_disaster.png,joplin-tornado_00000041_post_disaster,3,2452,tier3\masks\joplin-tornado_00000041_post_disaster.png,5,8456,36,105462,00000041
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000041_pre_disaster.png,joplin-tornado_00000041_pre_disaster,0,0,tier3\masks\joplin-tornado_00000041_pre_disaster.png,0,0,49,120891,00000041
0,0,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000042_post_disaster.png,joplin-tornado_00000042_post_disaster,5,5269,tier3\masks\joplin-tornado_00000042_post_disaster.png,0,0,137,124073,00000042
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000042_pre_disaster.png,joplin-tornado_00000042_pre_disaster,0,0,tier3\masks\joplin-tornado_00000042_pre_disaster.png,0,0,142,129563,00000042
59,53392,joplin-tornado,post,tier3,tier3\images\joplin-tornado_00000043_post_disaster.png,joplin-tornado_00000043_post_disaster,29,46818,tier3\masks\joplin-tornado_00000043_post_disaster.png,23,29188,22,18883,00000043
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000043_pre_disaster.png,joplin-tornado_00000043_pre_disaster,0,0,tier3\masks\joplin-tornado_00000043_pre_disaster.png,0,0,130,148592,00000043
